booking_id,booking_datetime,checkin_date,lead_time_days,stay_nights,num_rooms,num_adults,num_children,customer_age,loyalty_points,avg_daily_rate,discount_pct,distance_to_airport_km,competitor_rate,marketing_score,seasonal_index,market_segment,channel,room_type,meal_plan,customer_tier,country_code,weekend_flag,target_class,target_value
75699,37:50.3,12/5/2023,74,3,2,3,1,49,7459.1,127.37,20,2.62,121.59,0.184,0.75,Other,Corporate,Standard,BB,Bronze,FI,No,Cancelled,501.83
48513,15:16.8,9/6/2025,197,6,1,1,2,38,441.1,117.12,10,6.48,121.64,0.265,1.05,Corporate,OTA,Deluxe,BB,Silver,BR,Yes,Cancelled,684.04
126648,13:28.1,10/16/2025,352,2,2,3,1,42,1575.2,201.81,0,3.6,206.81,0.136,0.95,Leisure,OTA,Presidential,BB,Bronze,CH,No,Completed,790.35
103925,11:22.9,12/27/2023,204,3,1,2,0,22,408.5,167.85,25,6.61,183.26,0.466,0.75,Group,OTA,Deluxe,HB,Bronze,KR,No,Cancelled,284.56
197828,05:45.4,11/25/2024,153,4,1,1,0,51,1229.5,154.62,0,7.72,157.97,0.253,0.8,Leisure,Direct,Studio,HB,Gold,NZ,No,Cancelled,440.29
56339,01:31.4,5/8/2025,78,3,1,1,2,38,1816.1,151.43,0,5.54,160.41,0.418,1.0,Other,Direct,Presidential,HB,Bronze,IN,No,Cancelled,494.45
10918,43:43.1,10/27/2025,221,1,1,1,1,41,1651.7,107.15,15,6.67,114.17,0.358,0.95,Corporate,Direct,Suite,BB,Bronze,FI,No,Completed,85.04
92966,40:34.1,3/25/2025,141,1,1,1,0,20,1706.0,67.91,5,6.77,68.66,0.586,0.85,Business,Direct,Studio,BB,Silver,MX,No,NoShow,57.53
157720,54:39.1,12/27/2025,254,2,1,2,1,34,1373.7,69.69,10,2.21,71.58,0.606,0.75,Group,OTA,Executive,BB,Bronze,AT,Yes,NoShow,86.85
184596,31:50.7,3/26/2025,163,3,1,1,0,32,1333.6,104.42,5,11.45,106.9,0.162,0.85,Business,TravelAgent,Suite,HB,Bronze,KR,No,NoShow,225.8
164225,08:03.1,5/26/2024,266,1,1,2,0,28,4895.9,142.71,0,2.95,132.55,0.301,1.0,Other,Direct,Family,BB,Bronze,GB,Yes,NoShow,130.3
60688,43:47.3,9/2/2024,35,5,1,1,0,33,1218.3,165.96,5,11.13,176.4,0.372,1.05,Other,OTA,Suite,BB,Platinum,US,No,Completed,795.81
6096,14:51.0,6/2/2024,209,1,1,2,0,49,5732.3,179.12,5,12.36,189.88,0.045,1.2,Leisure,OTA,Deluxe,BB,Bronze,NL,Yes,Completed,197.98
108489,30:00.2,9/29/2024,101,5,2,2,2,31,1710.2,177.61,0,3.61,183.58,0.265,1.05,Business,Direct,Suite,HB,Platinum,SE,Yes,Cancelled,1787.99
136628,13:01.4,12/25/2024,310,2,2,2,0,46,667.7,61.34,0,5.23,61.03,0.195,0.75,Corporate,OTA,Family,BB,Silver,NL,No,NoShow,179.97
100413,59:12.1,1/3/2024,342,1,1,1,2,40,2712.4,154.49,0,12.5,165.91,0.474,0.7,Leisure,Direct,Economy,HB,Bronze,FR,No,Completed,128.76
9998,06:32.0,2/13/2024,170,1,1,2,0,45,501.1,182.02,10,4.06,196.78,0.209,0.75,Business,Direct,Studio,BB,Bronze,NL,No,Cancelled,133.33
127269,50:17.6,12/25/2024,89,4,3,4,0,56,1090.8,131.35,0,2.94,139.14,0.412,0.75,Other,OTA,Suite,BB,Bronze,CN,No,Cancelled,1162.43
130132,16:09.2,11/9/2023,174,2,1,1,1,28,690.1,109.67,5,5.69,110.46,0.266,0.8,Business,OTA,Presidential,BB,Gold,BE,No,Cancelled,152.65
155745,25:31.9,5/20/2025,224,1,2,3,0,51,2151.2,241.1,0,4.93,264.51,0.235,1.0,Group,Direct,Studio,BB,Gold,KR,No,Cancelled,506.16
35445,51:49.7,7/21/2025,280,2,1,1,1,41,2105.1,157.33,20,7.87,151.64,0.04,1.35,Corporate,OTA,Executive,BB,Bronze,NZ,No,Cancelled,381.22
20707,51:44.3,2/16/2025,105,5,1,2,0,32,984.4,78.26,30,4.5,74.91,0.378,0.75,Other,Direct,Presidential,HB,Silver,ES,Yes,NoShow,217.02
150123,59:40.1,7/10/2025,108,4,1,1,0,55,3050.4,162.09,0,2.54,175.32,0.435,1.35,Leisure,Direct,Standard,BB,Platinum,SG,No,Completed,870.91
86948,21:21.8,4/4/2025,47,2,1,1,0,40,3158.2,127.04,0,6.69,134.19,0.211,0.9,Corporate,OTA,Suite,BB,Gold,GB,Yes,NoShow,228.07
152725,35:17.1,3/18/2023,37,2,1,1,1,33,660.8,190.0,20,8.82,184.43,0.159,0.85,Leisure,OTA,Deluxe,BB,Silver,CN,Yes,Cancelled,251.28
45780,29:43.4,10/2/2024,30,8,1,1,0,64,605.8,89.72,20,8.45,95.41,0.378,0.95,Leisure,TravelAgent,Economy,BB,Silver,IT,No,NoShow,532.69
63145,47:25.3,11/8/2023,71,3,1,2,1,55,13153.5,119.51,15,3.94,126.54,0.414,0.8,Other,Direct,Family,HB,Bronze,IT,No,NoShow,269.66
97442,33:13.6,10/20/2024,323,1,1,2,0,28,1400.6,115.13,5,9.61,126.83,0.115,0.95,Business,Direct,Family,SC,Silver,PT,Yes,Completed,107.6
30249,44:23.4,10/13/2023,207,3,1,2,1,50,1129.4,143.48,30,10.72,141.78,0.473,0.95,Business,OTA,Family,BB,Bronze,AT,Yes,Completed,279.86
12014,11:18.3,12/21/2023,212,4,2,3,2,42,400.5,76.92,0,15.75,81.69,0.265,0.75,Corporate,OTA,Economy,SC,Bronze,DE,No,Completed,504.77
142701,00:43.2,3/26/2025,103,3,2,2,1,48,7153.5,143.92,15,4.76,140.22,0.422,0.85,Business,OTA,Economy,BB,Bronze,AE,No,NoShow,637.99
60129,00:19.1,8/16/2024,119,3,2,3,0,44,8342.8,162.09,20,7.5,157.89,0.084,1.3,Corporate,OTA,Presidential,SC,Silver,BE,Yes,Cancelled,1004.17
185905,35:07.7,5/5/2023,47,4,1,1,0,63,1132.5,149.55,20,12.78,151.93,0.418,1.0,Business,TravelAgent,Suite,HB,Bronze,ES,Yes,Cancelled,525.45
40553,43:50.8,7/11/2025,75,2,1,1,3,48,1232.1,99.43,0,5.81,103.54,0.608,1.35,Other,OTA,Economy,BB,Bronze,CA,Yes,NoShow,252.8
21861,15:36.2,7/18/2025,166,2,2,3,1,52,520.8,140.21,0,5.31,148.82,0.097,1.35,Corporate,Direct,Executive,BB,Gold,CH,Yes,Cancelled,770.26
85714,50:26.6,1/22/2025,193,6,1,1,0,24,1090.8,250.83,10,11.68,261.3495,0.084,0.7,Other,Direct,Studio,BB,Silver,BR,No,NoShow,943.11
179309,15:33.9,1/15/2024,78,4,1,1,0,42,305.6,106.8,5,11.61,106.08,0.315,0.7,Leisure,Direct,Studio,FB,Silver,NZ,No,NoShow,278.51
68751,13:35.5,4/24/2025,169,5,1,2,0,50,1710.0,97.73,0,9.5,104.02,0.338,0.9,Corporate,OTA,Family,BB,Bronze,GB,No,NoShow,398.45
67854,33:36.4,5/18/2024,332,2,1,2,0,47,1680.6,107.99,10,4.33,94.25,0.239,1.0,Business,TravelAgent,Studio,BB,Silver,NO,Yes,Completed,201.29
110597,22:00.0,11/15/2025,213,1,1,2,1,45,2099.1,95.78,0,15.63,100.72,0.329,0.8,Other,TravelAgent,Suite,BB,Silver,FI,Yes,NoShow,80.91
172209,51:33.5,3/29/2025,279,2,1,2,1,63,626.6,196.28,10,12.47,193.77,0.327,0.85,Group,OTA,Deluxe,BB,Bronze,NL,Yes,NoShow,303.23
145899,13:21.8,6/21/2025,64,1,1,2,3,37,294.3,104.38,15,3.91,105.1,0.613,1.2,Group,Direct,Family,BB,Gold,NL,Yes,Cancelled,111.6
97521,31:07.1,1/29/2025,68,4,1,2,0,58,523.5,183.34,25,4.01,177.96,0.37,0.7,Leisure,OTA,Economy,HB,Bronze,BR,No,NoShow,368.92
40285,33:53.7,5/6/2025,42,2,1,2,0,19,1504.7,147.76,5,14.99,146.24,0.347,1.0,Corporate,OTA,Executive,FB,Bronze,GB,No,Cancelled,275.67
31056,25:58.5,4/19/2025,184,5,1,2,1,42,706.6,195.33,5,4.94,210.84,0.356,0.9,Group,OTA,Economy,SC,Bronze,IE,Yes,NoShow,834.18
116733,17:01.9,5/18/2025,104,1,1,1,0,28,1142.3,113.63,5,3.8,116.58,0.405,1.0,Corporate,OTA,Presidential,FB,Silver,AE,Yes,Cancelled,100.76
103260,48:03.3,7/24/2024,259,1,1,2,1,26,637.4,178.94,0,7.82,187.75,0.147,1.35,Corporate,Corporate,Family,BB,Gold,TR,No,NoShow,243.49
146321,09:45.3,5/19/2025,87,3,1,2,1,45,128.7,136.03,20,5.54,139.24,0.273,1.0,Other,OTA,Executive,BB,Gold,BE,No,Completed,342.61
77618,29:46.9,3/22/2024,271,2,1,2,1,31,1608.9,122.5,0,9.81,128.21,0.077,0.85,Leisure,TravelAgent,Standard,SC,Gold,AU,Yes,NoShow,216.29
77489,48:53.2,10/1/2023,108,3,1,1,1,31,1813.5,102.73,0,7.1,96.25,0.352,0.95,Group,OTA,Suite,BB,Silver,FI,Yes,NoShow,279.95
73478,26:27.9,10/17/2023,8,2,2,3,2,45,697.3,143.98,20,16.67,153.79,0.277,0.95,Corporate,OTA,Studio,BB,Silver,AT,No,Cancelled,450.97
28915,40:58.0,6/13/2024,166,4,1,2,1,48,3499.2,102.93,0,16.11,106.94,0.203,1.2,Leisure,Direct,Economy,BB,Silver,ES,No,NoShow,454.38
53093,20:11.0,2/22/2026,325,6,1,1,0,28,379.9,125.28,20,8.84,123.96,0.313,0.75,Group,OTA,Suite,BB,Bronze,MX,Yes,NoShow,442.56
138127,38:33.7,4/26/2025,28,3,1,1,0,35,301.7,181.81,10,4.55,184.71,0.476,0.9,Leisure,Direct,Family,BB,Gold,ES,Yes,Cancelled,450.92
197886,46:03.1,1/15/2024,121,6,1,1,0,51,756.0,169.5,20,9.14,173.96,0.161,0.7,Other,OTA,Economy,FB,Bronze,CN,No,Cancelled,556.66
53235,55:10.6,10/20/2025,176,2,1,2,0,36,486.9,150.85,0,6.19,145.18,0.295,0.95,Corporate,OTA,Standard,HB,Bronze,ZA,No,Completed,277.49
65099,48:37.4,6/7/2025,342,4,1,2,1,80,601.1,155.02,0,3.06,147.35,0.265,1.2,Leisure,Direct,Presidential,BB,Silver,GB,Yes,Cancelled,773.29
63259,31:16.7,7/30/2023,177,4,1,1,1,43,3231.2,185.79,0,3.7,162.61,0.683,1.35,Corporate,Direct,Standard,BB,Silver,JP,Yes,Completed,959.62
65674,15:11.9,1/17/2025,86,2,1,1,0,37,907.3,136.18,10,28.68,143.97,0.171,0.7,Group,Direct,Family,SC,Bronze,AE,Yes,NoShow,173.64
14832,15:13.2,1/14/2024,268,1,3,4,0,39,1259.5,237.94,0,13.94,235.09,0.112,0.7,Leisure,OTA,Presidential,BB,Silver,AE,Yes,NoShow,470.89
110992,11:22.7,2/24/2025,103,1,1,2,1,39,929.7,64.12,0,10.87,69.31,0.259,0.75,Other,TravelAgent,Presidential,SC,Silver,AU,No,Cancelled,52.21
109738,29:31.1,3/27/2025,71,2,1,2,0,51,1404.8,190.33,10,2.93,186.96,0.303,0.85,Other,OTA,Suite,BB,Silver,AU,No,Cancelled,280.67
159141,18:02.8,2/7/2024,308,4,1,2,2,42,1929.5,167.49,15,3.01,184.2,0.497,0.75,Other,Corporate,Deluxe,BB,Gold,FI,No,Completed,501.05
15421,12:40.7,11/1/2023,266,3,1,2,1,46,283.5,199.66,20,8.52,201.85,0.267,0.8,Leisure,OTA,Studio,BB,Silver,ZA,No,Completed,401.22
61186,30:31.5,6/14/2024,351,4,1,1,1,41,355.1,141.86,30,17.0,144.5,0.51,1.2,Group,OTA,Standard,BB,Silver,CA,Yes,NoShow,477.08
37190,23:35.7,5/9/2024,71,4,1,1,0,38,873.3,157.89,10,6.69,158.61,0.428,1.0,Business,Corporate,Studio,BB,Bronze,NZ,No,Completed,509.38
46466,33:44.3,9/25/2024,278,2,1,1,0,43,438.1,248.86,15,5.99,259.69,0.396,1.05,Business,OTA,Standard,BB,Bronze,BR,No,Cancelled,460.34
91260,53:09.4,2/22/2025,332,3,1,1,1,54,1574.3,116.7,0,9.05,124.72,0.116,0.75,Group,OTA,Family,SC,Bronze,FI,Yes,NoShow,234.61
164378,43:37.2,1/25/2024,16,3,2,2,0,52,1592.8,174.36,20,4.7,173.72,0.675,0.7,Other,OTA,Suite,FB,Gold,CN,No,Completed,672.71
114287,15:48.0,8/9/2023,40,3,2,3,1,59,258.0,98.86,20,18.54,101.52,0.519,1.3,Other,Corporate,Deluxe,FB,Bronze,AE,No,Cancelled,632.93
174963,44:42.8,2/1/2024,169,4,1,1,1,54,3396.5,87.01,5,11.86,82.75,0.23,0.75,Group,OTA,Deluxe,BB,Gold,DK,No,Completed,228.94
103563,40:44.9,6/25/2025,123,4,1,1,1,54,815.9,110.16,10,9.1,120.22,0.484,1.2,Leisure,OTA,Presidential,BB,Bronze,ZA,No,NoShow,446.86
181556,12:55.6,3/30/2025,195,4,1,1,0,60,824.5,177.17,5,3.1,172.06,0.216,0.85,Business,Direct,Executive,HB,Silver,SA,Yes,Cancelled,493.3
188829,14:48.8,6/7/2025,306,3,3,3,2,51,1530.5,114.56,25,4.54,110.09,0.463,1.2,Business,TravelAgent,Standard,BB,Bronze,ES,Yes,Completed,927.0
179523,10:28.7,2/15/2024,59,3,1,2,0,37,747.4,142.58,15,25.65,144.97,0.218,0.75,Other,OTA,Deluxe,BB,Silver,NO,No,Completed,311.28
93343,50:18.0,4/29/2024,41,5,2,2,1,46,3189.8,140.08,5,4.23,138.37,0.243,0.9,Group,TravelAgent,Deluxe,HB,Bronze,DE,No,NoShow,1309.04
175994,43:55.1,10/9/2025,308,1,2,3,1,23,1890.5,90.28,10,11.27,83.06,0.505,0.95,Other,Direct,Presidential,BB,Gold,IE,No,Completed,138.75
112818,39:47.2,3/17/2025,75,3,1,2,0,25,4488.8,124.98,0,10.98,131.81,0.322,0.85,Business,OTA,Studio,BB,Gold,CA,No,Cancelled,300.48
112674,52:16.8,10/11/2025,328,1,1,2,1,30,993.2,117.0,0,9.61,112.13,0.035,0.95,Group,Direct,Family,BB,Bronze,CN,Yes,Completed,111.64
16501,16:49.2,10/9/2025,307,3,3,3,1,75,1475.6,73.69,15,8.13,69.94,0.114,0.95,Leisure,Direct,Economy,BB,Silver,FI,No,Cancelled,534.36
196940,15:05.8,8/28/2024,153,4,2,2,0,47,5971.7,95.71,10,5.72,87.17,0.045,1.3,Group,OTA,Economy,BB,Bronze,SE,No,Cancelled,905.33
63448,36:27.2,3/6/2025,320,1,1,2,0,67,1103.0,110.2,0,4.66,110.38,0.538,0.85,Leisure,OTA,Economy,BB,Silver,FR,No,NoShow,91.69
92644,21:27.0,10/20/2023,168,3,1,1,0,45,586.0,70.87,20,9.93,79.14,0.227,0.95,Leisure,Direct,Presidential,SC,Bronze,DK,Yes,Completed,150.32
30290,14:48.9,6/30/2025,182,5,2,2,1,30,5338.5,160.04,15,2.87,158.07,0.618,1.2,Leisure,TravelAgent,Deluxe,HB,Silver,DE,No,Completed,1662.46
171499,10:04.0,12/29/2023,129,3,2,2,0,40,844.1,122.54,10,10.66,132.14,0.192,0.75,Business,OTA,Economy,HB,Bronze,DK,Yes,Cancelled,498.86
130298,34:51.9,3/22/2024,123,3,1,1,1,45,6243.3,163.9,5,10.49,162.47,0.273,0.85,Group,TravelAgent,Presidential,HB,Bronze,DE,Yes,NoShow,381.4
64964,46:36.3,3/11/2025,1,7,1,2,0,44,888.2,115.93,0,8.46,108.38,0.391,0.85,Leisure,TravelAgent,Executive,SC,Platinum,US,No,Completed,720.71
73891,39:02.0,3/6/2025,22,1,1,2,1,36,2950.1,105.2,15,4.68,113.57,0.122,0.85,Business,Corporate,Executive,HB,Bronze,AT,No,Cancelled,78.2
142396,34:04.2,9/17/2024,180,3,1,1,1,36,1185.1,163.4,30,4.62,156.25,0.175,1.05,Leisure,OTA,Presidential,BB,Bronze,NZ,No,NoShow,369.73
198784,18:31.8,12/10/2023,150,3,1,1,0,63,2573.9,127.27,15,7.34,126.01,0.291,0.75,Leisure,Direct,Deluxe,SC,Bronze,DE,Yes,Cancelled,259.52
122857,22:02.5,3/5/2025,225,4,1,2,2,47,3479.8,220.06,20,13.85,201.21,0.375,0.85,Corporate,Direct,Presidential,BB,Bronze,FR,No,Completed,531.35
76819,21:21.8,10/29/2024,316,1,1,1,2,31,1147.8,68.71,5,9.87,67.74,0.259,0.95,Group,TravelAgent,Economy,BB,Bronze,CN,No,Cancelled,58.05
42713,48:23.1,1/29/2024,235,1,3,4,0,37,5508.5,171.84,20,5.34,187.54,0.31,0.7,Group,OTA,Standard,HB,Gold,IT,No,Cancelled,302.96
128143,25:04.1,6/5/2024,192,2,1,2,0,56,1780.0,124.58,20,4.43,120.24,0.326,1.2,Business,OTA,Presidential,FB,Bronze,CN,No,Completed,234.25
28044,45:07.5,10/9/2024,70,2,1,1,0,32,3101.7,130.81,10,4.63,134.89,0.399,0.95,Corporate,Direct,Studio,BB,Silver,CA,No,Cancelled,237.2
105430,25:04.2,1/1/2026,304,6,1,2,1,45,1024.0,157.95,20,6.25,171.31,0.046,0.7,Corporate,TravelAgent,Studio,SC,Gold,KR,No,NoShow,563.94
56412,03:48.6,4/23/2025,7,4,1,1,1,44,388.6,169.55,0,9.86,179.43,0.143,0.9,Corporate,Direct,Deluxe,SC,Bronze,BE,No,Completed,599.49
107494,27:23.1,9/11/2023,208,2,3,4,1,20,676.3,121.54,5,3.08,128.27,0.167,1.05,Corporate,OTA,Presidential,BB,Silver,AU,No,Cancelled,786.64
58128,57:41.4,6/14/2025,315,7,1,2,0,42,258.0,126.79,5,2.39,128.44,0.265,1.2,Corporate,OTA,Standard,BB,Bronze,SA,Yes,NoShow,1081.74
120847,25:41.6,3/14/2025,341,4,1,1,1,64,1250.7,154.25,30,4.16,150.96,0.452,0.85,Corporate,Corporate,Deluxe,FB,Bronze,KR,Yes,Completed,321.48
131764,43:17.4,2/12/2025,111,2,2,2,0,42,139.8,158.09,0,12.88,155.04,0.564,0.75,Leisure,OTA,Family,BB,Bronze,TR,No,Cancelled,430.96
119023,10:32.3,5/23/2024,220,2,2,3,1,44,219.4,1147.44,5,7.68,166.16,0.642,1.0,Business,OTA,Executive,BB,Bronze,IE,No,Cancelled,617.0
57336,54:23.1,1/3/2025,319,2,1,2,0,57,927.7,177.71,20,11.48,191.29,0.211,0.7,Business,TravelAgent,Family,BB,Silver,KR,Yes,NoShow,174.4
194178,48:29.5,7/24/2024,97,4,1,1,1,33,991.9,97.18,15,4.59,95.14,0.318,1.35,Group,Direct,Deluxe,BB,Bronze,AT,No,NoShow,469.98
104082,06:07.5,11/30/2025,219,1,2,3,1,55,3185.1,67.84,0,10.54,69.08,0.086,0.8,Leisure,Direct,Studio,HB,Gold,NL,Yes,Cancelled,108.52
17116,37:21.5,8/30/2025,160,2,2,2,0,57,128.5,185.74,20,5.53,185.11,0.246,1.3,Corporate,OTA,Suite,BB,Bronze,JP,Yes,NoShow,710.87
173724,30:16.1,4/2/2025,146,2,1,2,1,66,410.0,50.76,0,9.07,51.99,0.401,0.9,Other,Direct,Deluxe,BB,Silver,NO,No,Completed,85.42
50445,46:46.2,12/23/2024,245,3,2,3,1,55,1251.4,106.32,25,3.81,107.7,0.256,0.75,Leisure,Direct,Family,HB,Silver,SG,No,NoShow,356.65
134799,46:37.8,6/23/2025,256,1,1,2,1,37,472.7,182.62,20,10.07,205.9,0.249,1.2,Business,Direct,Family,FB,Gold,GB,No,Completed,176.15
76552,45:58.3,4/3/2023,4,7,1,2,0,22,125.5,162.16,30,14.95,170.58,0.265,0.9,Leisure,OTA,Deluxe,SC,Bronze,BR,No,Cancelled,680.61
155800,35:58.3,7/16/2023,48,2,1,2,2,18,2154.4,177.41,0,13.44,177.16,0.566,1.35,Other,OTA,Suite,HB,Bronze,NL,Yes,Completed,498.71
138498,30:49.2,4/19/2026,316,1,1,1,1,71,422.5,130.12,0,3.55,136.58,0.095,0.9,Corporate,Direct,Executive,BB,Gold,TR,Yes,Cancelled,129.16
6960,46:17.8,5/2/2024,317,2,1,2,0,18,7186.2,88.78,20,5.64,93.71,0.127,1.0,Business,TravelAgent,Presidential,HB,Bronze,ZA,No,Cancelled,131.56
166798,18:15.6,4/20/2024,161,3,1,1,1,73,558.6,170.82,0,4.58,177.34,0.543,0.9,Business,TravelAgent,Suite,HB,Bronze,CH,Yes,NoShow,486.79
91958,30:34.6,9/28/2023,149,5,1,1,1,53,697.5,170.99,5,11.89,176.2,0.126,1.05,Corporate,OTA,Presidential,BB,Silver,AU,No,Completed,861.8
150576,11:29.5,2/13/2024,267,4,1,2,0,27,328.8,186.85,5,6.46,195.86,0.228,0.75,Other,OTA,Executive,HB,Silver,FR,No,NoShow,546.48
188344,50:48.2,1/11/2024,59,2,1,1,2,35,449.0,134.86,25,7.22,138.94,0.086,0.7,Group,OTA,Executive,SC,Gold,IE,No,Cancelled,136.68
76932,42:42.4,9/5/2025,262,1,1,1,1,59,932.3,146.15,25,14.98,147.02,0.192,1.05,Corporate,Direct,Executive,BB,Bronze,SG,Yes,NoShow,111.66
125990,53:12.3,3/13/2024,88,2,1,2,2,31,1432.9,146.78,20,2.61,147.03,0.311,0.85,Corporate,Direct,Economy,BB,Platinum,NO,No,Cancelled,199.98
81092,33:02.1,4/5/2024,32,1,1,2,0,52,697.0,156.86,5,7.45,162.56,0.165,0.9,Business,OTA,Studio,BB,Platinum,SE,Yes,Cancelled,133.37
113526,26:02.7,2/27/2026,278,6,1,2,0,43,8020.3,220.15,20,12.67,228.87,0.265,0.75,Group,Direct,Deluxe,FB,Gold,AE,Yes,NoShow,850.74
21604,16:21.2,8/12/2024,134,4,1,1,1,45,139.4,65.67,20,15.11,65.05,0.235,1.3,Group,OTA,Studio,BB,Gold,FI,No,NoShow,273.07
117148,36:56.8,5/1/2025,20,3,1,1,0,41,4567.2,193.64,10,11.55,189.4,0.128,1.0,Other,OTA,Executive,BB,Silver,IT,No,Cancelled,542.51
130957,03:43.1,3/17/2024,56,2,1,2,0,37,667.1,162.86,0,2.83,167.23,0.421,0.85,Corporate,OTA,Standard,BB,Bronze,BR,Yes,Cancelled,293.52
53615,29:09.5,3/31/2024,313,3,2,3,1,32,4388.6,97.97,0,4.9,97.12,0.571,0.85,Corporate,OTA,Studio,BB,Silver,DK,Yes,NoShow,550.86
193891,52:52.2,6/30/2025,134,2,1,1,1,31,2378.1,120.35,10,4.58,117.27,0.167,1.2,Group,OTA,Deluxe,BB,Bronze,CN,No,Cancelled,263.89
162921,57:05.1,5/28/2025,10,5,2,2,0,37,177.3,154.52,15,9.4,165.14,0.265,1.0,Business,OTA,Executive,BB,Gold,CA,No,Cancelled,1414.1
143831,26:53.3,1/22/2025,241,4,1,1,1,40,5101.6,194.02,10,9.2,206.63,0.238,0.7,Corporate,OTA,Executive,BB,Silver,GB,No,Cancelled,507.04
129060,14:41.4,9/25/2024,363,6,1,2,1,44,695.5,74.7,0,4.04,80.78,0.284,1.05,Business,Direct,Deluxe,BB,Bronze,FR,No,NoShow,490.56
98322,43:27.8,11/14/2025,246,4,1,1,0,61,818.7,158.36,5,7.12,170.58,0.097,0.8,Leisure,OTA,Economy,HB,Silver,GB,Yes,Completed,493.02
103897,18:23.5,12/10/2023,82,1,1,2,0,56,766.9,190.21,0,4.16,182.29,0.623,0.75,Leisure,Direct,Standard,BB,Silver,TR,Yes,Completed,129.83
182669,43:23.6,11/22/2023,253,1,1,1,1,28,1727.4,126.6,5,6.39,128.1,0.289,0.8,Group,OTA,Presidential,HB,Gold,BR,No,Cancelled,92.61
101264,18:40.5,6/26/2024,220,7,3,3,0,49,1090.8,164.61,10,7.47,172.14,0.05,1.2,Business,Direct,Deluxe,BB,Bronze,TR,No,Completed,3727.93
5878,52:41.4,10/7/2024,95,6,1,2,0,40,380.3,126.25,20,11.82,135.89,0.152,0.95,Other,OTA,Studio,BB,Bronze,FR,No,Completed,551.05
1509,52:52.3,4/26/2024,337,3,1,2,2,40,6658.3,151.23,5,8.21,150.52,0.478,0.9,Corporate,OTA,Economy,BB,Bronze,IT,Yes,Completed,363.32
138547,09:50.4,7/8/2024,302,3,1,2,0,44,4425.5,88.37,25,6.64,95.49,0.285,1.35,Business,Corporate,Economy,BB,Gold,IT,No,NoShow,261.55
56979,52:04.7,12/14/2025,292,2,1,2,2,26,466.4,210.37,0,8.04,204.32,0.336,0.75,Other,TravelAgent,Presidential,FB,Silver,NZ,Yes,NoShow,310.25
66371,02:05.4,6/1/2024,180,2,1,1,2,49,3728.8,240.43,15,12.14,209.53,0.222,1.2,Business,Corporate,Standard,BB,Silver,IN,Yes,Cancelled,487.97
89076,54:10.5,4/18/2025,182,7,2,2,0,42,1090.8,119.01,5,14.2,118.833,0.103,0.9,Other,TravelAgent,Deluxe,BB,Silver,ES,Yes,NoShow,1357.16
196498,56:47.0,5/8/2025,65,4,3,4,1,27,6084.5,165.92,15,6.01,164.85,0.423,1.0,Business,Direct,Executive,BB,Silver,BR,No,Completed,1833.35
125216,50:47.0,8/18/2025,332,3,1,1,0,54,805.2,128.55,15,4.34,129.21,0.154,1.3,Other,OTA,Family,BB,Silver,BE,No,Completed,447.28
87758,59:40.2,9/18/2024,328,1,1,1,0,37,3902.2,163.52,0,4.26,169.89,0.177,1.05,Leisure,OTA,Studio,BB,Silver,DE,No,NoShow,172.8
14130,24:56.7,9/10/2024,340,3,1,2,0,45,267.7,111.99,0,5.54,118.31,0.053,1.05,Corporate,Direct,Studio,BB,Bronze,AU,No,Cancelled,353.86
96893,48:02.0,12/20/2023,31,1,1,1,0,34,576.2,113.57,5,6.22,117.46,0.697,0.75,Group,OTA,Suite,BB,Silver,ES,No,Cancelled,77.08
88592,24:43.0,10/5/2024,23,6,1,1,1,50,1090.8,168.83,0,2.72,161.23,0.565,0.95,Business,OTA,Presidential,BB,Platinum,CA,Yes,NoShow,939.6
112713,47:09.1,10/16/2023,106,3,2,2,0,42,883.8,156.13,20,12.93,164.34,0.183,0.95,Corporate,OTA,Executive,HB,Bronze,NO,No,Cancelled,752.27
146216,58:14.1,6/19/2024,328,4,2,2,1,66,389.9,172.9,5,4.98,183.14,0.545,1.2,Leisure,Direct,Deluxe,BB,Bronze,NO,No,Cancelled,1596.2
38403,45:45.2,10/3/2024,150,1,1,2,0,45,2402.2,197.7,10,6.07,207.74,0.412,0.95,Leisure,Corporate,Presidential,BB,Bronze,FR,No,Cancelled,159.91
163800,21:29.5,11/27/2023,166,5,2,2,0,46,919.4,212.12,25,12.55,214.8315,0.2,0.8,Leisure,OTA,Studio,HB,Bronze,ES,No,NoShow,1239.15
18732,23:41.7,7/29/2023,154,3,1,2,1,66,877.1,117.42,0,3.29,112.91,0.072,1.35,Leisure,OTA,Economy,FB,Bronze,ZA,Yes,Cancelled,463.95
186543,38:42.2,1/25/2025,3,1,1,1,0,67,2291.7,170.79,0,2.93,173.48,0.07,0.7,Other,Direct,Studio,HB,Bronze,SA,Yes,NoShow,122.34
30675,27:51.6,12/19/2025,182,6,1,1,0,45,101.9,135.85,0,14.48,132.49,0.28,0.75,Group,OTA,Studio,BB,Platinum,US,Yes,Cancelled,679.55
33467,52:21.0,1/20/2026,342,3,1,1,0,26,1499.0,107.59,0,8.9,114.44,0.377,0.7,Business,TravelAgent,Suite,HB,Silver,FR,No,Completed,238.74
71541,54:16.0,10/25/2024,178,4,1,1,0,29,946.1,199.85,10,5.84,193.86,0.113,0.95,Corporate,OTA,Economy,BB,Bronze,AE,Yes,NoShow,702.91
